Village_ID,Year,Electrification_Pct,Internet_Penetration_Pct,Paved_Roads_KM,Bank_Branches
11933,2024,74.2,39.3,17.6,0
11933,2025,89.6,71.3,6.4,0
11934,2022,95.7,34.8,9.1,0
11934,2023,79.9,58.8,15.2,1
11934,2024,80.6,70.7,3.2,0
11934,2025,85.0,42.4,7.0,0
11935,2022,89.3,11.5,12.2,2
11935,2023,54.5,26.7,14.6,1
11935,2024,91.5,54.0,9.8,0
11935,2025,65.8,68.5,17.6,1
11936,2022,86.8,47.4,12.5,0
11936,2023,90.9,56.1,13.7,0
11936,2024,85.1,68.2,6.9,0
11936,2025,78.6,39.2,7.9,2
11937,2022,85.2,12.5,2.7,1
11937,2023,53.4,32.4,3.4,0
11937,2024,86.1,64.7,19.3,1
11937,2025,68.7,64.4,11.9,0
11938,2022,81.7,11.7,4.2,0
11938,2023,59.1,23.7,7.6,0
11938,2024,63.6,68.5,13.4,1
11938,2025,79.2,52.8,17.5,0
11939,2022,75.4,42.0,3.2,2
11939,2023,72.5,20.7,10.2,0
11939,2024,84.3,50.8,3.2,1
11939,2025,60.1,70.3,10.3,0
11940,2022,59.3,55.1,15.0,0
11940,2023,52.7,38.5,15.9,0
11940,2024,82.2,51.3,6.9,0
11940,2025,90.7,64.5,6.8,0
11941,2022,73.2,29.9,19.8,0
11941,2023,74.6,30.6,4.1,2
11941,2024,75.4,26.5,13.6,1
11941,2025,73.6,37.8,15.3,0
11942,2022,78.2,59.1,15.9,0
11942,2023,52.8,59.6,14.0,1
11942,2024,83.6,39.3,9.5,0
11942,2025,81.0,69.5,4.1,1
11943,2022,80.0,48.2,12.3,2
11943,2023,93.5,64.4,12.6,2
11943,2024,94.8,24.0,13.7,2
11943,2025,96.2,57.0,18.7,1
11944,2022,69.8,45.0,9.9,1
11944,2023,71.2,57.5,19.3,0
11944,2024,64.9,62.1,5.9,0
11944,2025,59.0,41.8,6.6,0
11945,2022,74.2,45.2,4.3,2
11945,2023,99.3,56.5,3.4,1
11945,2024,91.1,47.8,10.4,2
11945,2025,83.8,53.1,13.4,1
11946,2022,64.3,32.1,9.1,0
11946,2023,58.3,26.4,11.9,0
11946,2024,67.7,63.7,9.2,0
11946,2025,83.1,53.1,2.8,0
11947,2022,80.0,16.7,5.1,0
11947,2023,70.1,61.7,6.8,0
11947,2024,60.0,64.2,13.4,1
11947,2025,70.1,49.1,17.6,2
11948,2022,62.3,49.1,5.3,0
11948,2023,78.2,24.3,6.1,2
11948,2024,60.0,70.6,14.9,2
11948,2025,71.3,32.3,19.2,2
11949,2022,66.5,54.1,8.4,2
11949,2023,77.8,65.9,7.8,0
11949,2024,69.3,36.5,8.5,0
11949,2025,64.7,68.6,5.1,0
11950,2022,51.2,55.7,10.9,2
11950,2023,60.8,63.6,11.8,0
11950,2024,94.6,58.0,4.8,0
11950,2025,74.3,59.0,6.0,0
11951,2022,75.9,15.2,5.6,0
11951,2023,76.0,39.5,12.9,0
11951,2024,68.3,41.7,14.8,2
11951,2025,98.0,29.1,7.5,0
11952,2022,95.1,24.3,15.8,1
11952,2023,62.7,53.2,18.4,0
11952,2024,93.8,37.2,11.3,0
11952,2025,93.8,29.7,18.4,1
11953,2022,90.2,48.5,13.3,2
11953,2023,72.1,56.4,5.5,1
11953,2024,87.9,23.4,6.6,0
11953,2025,66.6,69.8,12.6,1
11954,2022,96.5,49.8,6.1,0
11954,2023,87.2,47.0,2.1,0
11954,2024,58.7,24.2,6.7,0
11954,2025,99.6,75.2,2.9,2
11955,2022,96.0,15.0,18.2,2
11955,2023,68.5,52.0,14.4,1
11955,2024,80.9,60.2,2.5,0
11955,2025,100.0,75.4,2.9,1
11956,2022,71.6,57.4,2.5,0
11956,2023,84.5,29.9,16.3,0
11956,2024,76.7,33.6,16.1,0
11956,2025,61.1,48.5,15.3,2
11957,2022,74.5,56.8,4.7,0
11957,2023,92.2,52.2,19.8,0
11957,2024,57.0,67.6,17.2,2
11957,2025,78.7,38.9,13.6,0
11958,2022,89.5,13.4,14.2,0
11958,2023,69.5,17.2,8.9,0
11958,2024,100.0,25.6,12.3,0
11958,2025,75.9,70.1,8.2,2
11959,2022,87.6,53.6,14.9,0
11959,2023,64.3,61.9,8.0,0
11959,2024,71.0,42.4,19.1,2
11959,2025,92.1,51.3,19.4,2
11960,2022,52.7,19.5,6.6,0
11960,2023,57.0,38.1,16.8,0
11960,2024,67.8,29.8,3.8,0
11960,2025,69.5,58.9,6.6,0
11961,2022,53.2,10.8,6.7,0
11961,2023,99.2,37.4,13.2,0
11961,2024,69.1,71.2,18.5,2
11961,2025,92.2,77.7,7.3,1
11962,2022,68.9,48.7,9.7,0
11962,2023,100.0,30.9,9.0,0
11962,2024,61.7,31.9,8.8,2
11962,2025,75.5,29.8,12.4,0
11963,2022,70.7,30.9,14.1,1
11963,2023,86.9,39.0,9.2,1
11963,2024,78.8,26.0,16.5,1
11963,2025,93.5,71.4,12.6,0
11964,2022,90.4,42.5,6.9,2
11964,2023,66.4,35.0,8.7,0
11964,2024,93.6,64.8,19.3,0
11964,2025,81.1,48.6,12.8,0
11965,2022,53.7,52.4,11.0,0
11965,2023,66.8,40.8,6.4,1
11965,2024,93.5,53.8,11.6,0
11965,2025,76.2,33.5,3.5,0
11966,2022,54.5,22.9,9.2,0
11966,2023,83.1,48.6,17.6,1
11966,2024,95.8,42.5,9.8,1
11966,2025,63.9,34.7,17.2,0
11967,2022,76.1,17.7,2.7,2
11967,2023,62.5,51.4,4.5,2
11967,2024,71.2,56.2,15.2,0
11967,2025,77.4,64.0,15.4,0
11968,2022,50.3,46.1,13.6,1
11968,2023,69.6,64.1,18.6,0
11968,2024,69.9,70.5,11.5,0
11968,2025,89.6,49.7,15.1,0
11969,2022,92.2,48.9,6.9,1
11969,2023,57.6,52.9,13.1,1
11969,2024,78.2,30.7,15.9,1
11969,2025,70.8,67.1,14.6,0
11970,2022,97.4,52.2,16.6,0
11970,2023,90.0,17.9,9.3,0
11970,2024,60.7,48.2,7.1,0
11970,2025,75.2,40.5,7.0,0
11971,2022,55.3,56.7,16.5,2
11971,2023,90.3,20.2,17.4,0
11971,2024,78.4,54.9,5.7,0
11971,2025,88.6,60.4,8.7,2
11972,2022,77.6,16.0,18.6,0
11972,2023,61.3,54.3,2.2,2
11972,2024,55.6,35.6,8.3,0
11972,2025,99.3,62.6,13.0,0
11973,2022,54.4,22.5,4.6,0
11973,2023,90.5,35.6,14.3,0
11973,2024,64.2,38.5,7.3,0
11973,2025,98.4,58.2,19.0,0
11974,2022,78.5,41.1,3.3,0
11974,2023,71.7,42.1,17.6,1
11974,2024,86.6,29.5,12.8,0
11974,2025,70.6,60.3,13.1,0
11975,2022,70.1,22.0,2.3,2
11975,2023,92.0,37.4,18.3,0
11975,2024,55.4,71.2,17.3,2
11975,2025,68.7,70.3,10.1,0
11976,2022,85.6,23.8,10.7,0
11976,2023,87.0,26.9,7.2,0
11976,2024,62.9,50.4,7.9,0
11976,2025,100.0,32.4,10.6,1
11977,2022,82.5,34.0,3.4,1
11977,2023,70.3,38.8,3.4,2
11977,2024,71.8,71.7,16.7,0
11977,2025,82.6,29.6,8.8,0
11978,2022,51.7,53.8,19.6,1
11978,2023,86.8,62.7,3.6,0
11978,2024,58.3,54.4,18.9,1
11978,2025,88.8,55.0,13.7,2
11979,2022,88.5,17.2,7.5,0
11979,2023,96.0,50.2,6.8,0
11979,2024,62.1,59.2,19.2,2
11979,2025,93.3,62.5,8.1,0
11980,2022,97.2,14.0,11.5,0
11980,2023,55.8,55.3,19.2,2
11980,2024,56.4,33.4,5.7,0
11980,2025,67.7,41.1,5.3,0
11981,2022,59.8,29.6,5.9,0
11981,2023,67.8,49.1,6.2,0
11981,2024,99.3,50.3,14.7,1
11981,2025,90.3,63.2,5.1,1
11982,2022,50.5,42.9,2.7,0
11982,2023,76.3,51.0,15.0,0
11982,2024,97.0,36.9,19.3,2
11982,2025,83.1,62.2,11.8,0
11983,2022,59.3,49.8,8.5,0
11983,2023,98.3,18.8,2.6,0
11983,2024,69.8,69.1,12.3,0
11983,2025,74.3,30.4,7.9,0
11984,2022,67.1,47.7,13.7,0
11984,2023,71.4,48.3,19.2,0
11984,2024,89.0,37.9,2.4,2
11984,2025,72.6,51.9,14.4,1
11985,2022,72.3,55.9,14.1,0
11985,2023,65.1,58.7,12.7,0
11985,2024,79.4,40.3,15.1,0
11985,2025,100.0,47.4,8.7,1
11986,2022,63.9,20.8,4.2,0
11986,2023,91.7,37.1,2.1,1
11986,2024,65.5,54.8,9.2,1
11986,2025,64.4,50.6,16.5,1
11987,2022,54.4,46.2,12.6,0
11987,2023,99.5,56.3,4.7,2
11987,2024,82.4,38.0,7.7,2
11987,2025,82.2,60.9,13.9,0
11988,2022,50.3,37.2,18.7,1
11988,2023,75.7,21.2,17.5,1
11988,2024,86.8,36.5,13.4,2
11988,2025,77.2,34.1,5.9,0
11989,2022,56.2,50.2,17.6,0
11989,2023,65.3,51.0,18.6,1
11989,2024,89.3,62.2,18.4,0
11989,2025,80.3,60.1,12.2,2
11990,2022,73.0,35.9,17.7,0
11990,2023,54.3,39.8,16.3,0
11990,2024,80.4,38.8,13.1,0
11990,2025,77.9,71.8,19.7,0
11991,2022,92.2,33.3,6.4,1
11991,2023,70.8,26.7,13.2,0
11991,2024,84.2,59.4,2.5,2
11991,2025,100.0,44.9,10.1,0
11992,2022,77.2,21.2,17.0,0
11992,2023,53.9,55.6,6.2,0
11992,2024,59.9,44.4,15.5,0
11992,2025,100.0,38.2,15.7,1
11993,2022,76.5,43.6,13.4,2
11993,2023,61.6,56.8,18.1,2
11993,2024,82.3,42.0,10.1,2
11993,2025,100.0,39.6,5.8,0
11994,2022,52.2,11.2,13.7,2
11994,2023,77.8,59.4,19.1,0
11994,2024,61.5,44.4,13.3,0
11994,2025,78.9,72.4,17.8,0
11995,2022,81.4,45.2,17.6,0
11995,2023,74.5,40.7,2.1,0
11995,2024,100.0,56.9,3.4,0
11995,2025,85.6,43.6,11.9,0
11996,2022,96.3,19.9,17.4,0
11996,2023,67.6,23.5,8.9,0
11996,2024,56.0,67.9,18.0,0
11996,2025,64.9,65.2,8.3,1
11997,2022,53.4,56.8,9.5,2
11997,2023,88.0,54.2,7.8,2
11997,2024,64.1,41.3,10.0,2
11997,2025,93.8,74.9,10.3,2
11998,2022,75.8,39.4,10.7,0
11998,2023,62.9,62.8,7.1,2
11998,2024,84.4,32.6,8.9,2
11998,2025,58.0,46.6,12.9,1
11999,2022,66.1,28.8,2.2,0
11999,2023,90.2,16.3,11.9,2
11999,2024,91.0,56.6,2.3,0
11999,2025,95.5,72.9,12.9,0
12000,2022,78.2,55.9,8.8,0
12000,2023,80.0,55.9,10.3,0
12000,2024,74.6,34.7,16.6,2
12000,2025,100.0,47.3,14.1,0
12001,2022,95.6,26.6,18.7,0
12001,2023,52.9,38.5,6.4,2
12001,2024,100.0,44.8,9.2,0
12001,2025,99.3,72.5,6.0,0
12002,2022,79.1,15.2,5.2,0
12002,2023,68.1,53.9,14.0,0
12002,2024,75.2,50.7,13.8,1
12002,2025,98.2,62.4,10.9,0
12003,2022,57.1,54.7,4.6,0
12003,2023,82.3,63.1,12.2,0
12003,2024,66.1,22.5,11.2,0
12003,2025,75.7,70.7,12.2,0
12004,2022,50.2,19.1,10.1,0
12004,2023,99.0,23.8,3.5,1
12004,2024,60.2,67.4,9.4,1
12004,2025,94.1,75.1,7.7,2
12005,2022,77.0,29.8,6.9,0
12005,2023,92.2,19.1,13.9,1
12005,2024,79.8,62.7,14.1,2
12005,2025,100.0,70.3,19.5,1
12006,2022,79.1,20.5,13.4,0
12006,2023,82.1,65.1,7.4,0
12006,2024,99.2,61.3,11.6,0
12006,2025,69.9,50.3,13.4,0
12007,2022,67.4,32.7,9.4,0
12007,2023,84.4,33.0,13.5,0
12007,2024,61.8,59.2,16.7,0
12007,2025,96.4,58.9,13.4,0
12008,2022,78.4,49.0,5.1,2
12008,2023,88.7,42.8,7.8,1
12008,2024,100.0,24.6,19.3,0
12008,2025,100.0,71.8,8.5,0
12009,2022,71.5,32.6,16.9,1
12009,2023,66.0,52.4,4.5,2
12009,2024,85.4,34.6,19.7,1
12009,2025,91.6,40.9,5.8,0
12010,2022,64.1,28.3,19.3,0
12010,2023,66.0,33.2,2.9,0
12010,2024,65.3,36.0,12.4,0
12010,2025,100.0,44.0,5.2,0
12011,2022,54.9,17.0,13.6,0
12011,2023,64.3,16.6,18.2,0
12011,2024,85.0,70.8,7.4,0
12011,2025,79.9,31.7,9.2,0
12012,2022,55.8,27.7,2.8,0
12012,2023,66.4,57.8,12.4,0
12012,2024,74.6,22.2,12.9,0
12012,2025,100.0,67.0,13.1,0
12013,2022,69.0,31.0,18.4,2
12013,2023,58.1,26.7,3.7,2
12013,2024,100.0,29.5,10.5,0
12013,2025,78.3,69.7,7.3,0
12014,2022,56.7,24.4,6.4,0
12014,2023,81.8,39.7,8.1,1
12014,2024,93.8,39.9,18.9,2
12014,2025,91.6,71.4,6.5,0
12015,2022,65.0,17.2,3.5,0
12015,2023,64.0,65.2,9.4,1
12015,2024,97.4,23.0,6.8,1
12015,2025,66.8,38.0,7.2,2
12016,2022,86.3,33.7,10.2,0
12016,2023,53.6,24.7,16.7,0
12016,2024,75.1,34.4,17.0,0
12016,2025,100.0,77.4,10.7,1
12017,2022,80.4,40.6,17.1,0
12017,2023,67.4,18.3,5.0,1
12017,2024,88.6,45.8,6.8,0
12017,2025,74.5,57.1,4.9,0
12018,2022,95.1,26.5,18.6,0
12018,2023,63.8,60.4,15.6,2
12018,2024,70.4,62.5,15.8,1
12018,2025,90.6,48.2,14.4,0
12019,2022,88.2,47.9,2.2,0
12019,2023,80.2,42.5,5.8,1
12019,2024,68.9,62.7,17.7,0
12019,2025,85.0,52.4,10.7,2
12020,2022,60.5,15.6,15.4,0
12020,2023,55.3,31.5,5.9,0
12020,2024,99.1,53.2,3.2,0
12020,2025,80.6,75.9,16.9,0
12021,2022,73.1,54.1,6.2,0
12021,2023,88.2,58.0,6.0,0
12021,2024,81.9,49.3,9.2,0
12021,2025,79.3,37.3,11.8,0
12022,2022,88.1,10.9,13.3,0
12022,2023,75.3,33.6,18.7,0
12022,2024,98.8,60.4,15.6,0
12022,2025,72.2,40.5,11.5,0
12023,2022,51.6,24.6,4.6,1
12023,2023,59.7,22.0,4.5,1
12023,2024,94.3,57.5,4.4,2
12023,2025,100.0,42.3,19.8,0
12024,2022,53.6,41.4,16.6,0
12024,2023,96.1,42.2,3.6,0
12024,2024,100.0,71.6,7.5,0
12024,2025,93.7,75.3,7.8,1
12025,2022,86.5,29.7,7.7,0
12025,2023,52.6,56.1,2.1,0
12025,2024,65.7,42.3,9.8,0
12025,2025,67.8,41.5,17.4,0
12026,2022,77.9,10.7,4.0,2
12026,2023,84.0,51.9,3.1,0
12026,2024,98.3,36.0,13.7,0
12026,2025,80.9,52.0,15.9,0
12027,2022,74.0,18.3,6.4,0
12027,2023,55.1,19.3,18.3,2
12027,2024,100.0,59.4,14.3,0
12027,2025,100.0,42.7,10.6,2
12028,2022,53.5,22.7,16.4,0
12028,2023,79.3,29.0,7.8,0
12028,2024,71.7,27.2,6.9,0
12028,2025,78.1,29.6,6.7,1
12029,2022,81.3,19.3,5.3,1
12029,2023,72.6,56.0,17.8,1
12029,2024,78.8,71.0,9.1,1
12029,2025,70.6,53.7,17.7,0
12030,2022,54.0,50.3,17.9,2
12030,2023,88.7,28.8,4.4,0
12030,2024,73.2,56.2,2.7,1
12030,2025,100.0,72.6,19.4,2
12031,2022,95.4,40.9,5.8,1
12031,2023,56.7,51.1,8.9,1
12031,2024,87.8,27.0,4.3,0
12031,2025,96.9,45.9,19.0,2
12032,2022,81.1,11.5,3.6,1
12032,2023,68.3,24.3,16.5,0
12032,2024,68.7,36.9,17.5,0
12032,2025,79.7,75.7,18.6,1
12033,2022,62.4,12.0,10.3,0
12033,2023,95.5,38.6,12.1,0
12033,2024,57.4,60.6,11.1,0
12033,2025,62.9,53.4,11.7,0
12034,2022,79.1,39.3,6.4,2
12034,2023,84.1,62.7,12.4,2
12034,2024,90.3,54.6,6.7,0
12034,2025,70.7,65.9,12.5,0
12035,2022,64.1,12.0,16.8,1
12035,2023,72.4,55.8,2.1,0
12035,2024,66.3,43.1,17.5,2
12035,2025,75.6,29.0,10.0,0
12036,2022,83.5,52.5,13.0,2
12036,2023,76.4,63.8,6.6,2
12036,2024,100.0,52.2,20.0,0
12036,2025,85.3,72.4,13.1,0
12037,2022,65.8,19.7,19.5,0
12037,2023,61.2,46.2,15.9,0
12037,2024,65.6,44.5,17.8,1
12037,2025,58.3,29.8,6.7,0
12038,2022,71.2,41.4,13.6,0
12038,2023,98.6,44.8,8.4,2
12038,2024,92.3,24.2,16.7,2
12038,2025,71.9,38.4,19.6,1
12039,2022,88.3,24.5,5.8,0
12039,2023,97.2,25.7,15.3,1
12039,2024,87.3,54.5,15.4,0
12039,2025,82.1,54.6,8.3,2
12040,2022,56.5,28.4,4.6,1
12040,2023,56.3,37.6,7.7,0
12040,2024,65.5,70.3,5.0,0
12040,2025,89.3,33.6,17.9,0
12041,2022,57.4,19.4,16.9,0
12041,2023,78.1,42.9,15.8,2
12041,2024,76.0,70.9,15.7,0
12041,2025,87.7,65.0,9.2,2
12042,2022,52.5,51.0,18.3,0
12042,2023,99.5,52.6,16.6,0
12042,2024,88.1,25.9,18.3,0
12042,2025,92.1,42.7,11.0,1
12043,2022,50.8,37.0,7.1,2
12043,2023,56.3,19.1,13.7,0
12043,2024,88.0,41.9,14.3,0
12043,2025,62.8,38.5,14.7,0
12044,2022,93.0,42.6,9.0,0
12044,2023,82.3,20.9,11.3,2
12044,2024,58.4,61.3,4.0,1
12044,2025,87.0,56.5,12.8,0
12045,2022,88.5,28.7,10.4,1
12045,2023,90.9,23.0,5.4,2
12045,2024,74.3,55.6,10.9,0
12045,2025,79.6,69.9,8.3,1
12046,2022,85.3,52.4,13.8,0
12046,2023,94.5,22.5,16.5,0
12046,2024,93.1,71.0,9.4,0
12046,2025,86.1,44.0,17.0,0
12047,2022,84.8,22.1,5.1,0
12047,2023,83.8,34.5,13.4,0
12047,2024,82.7,43.3,9.7,0
12047,2025,100.0,57.3,8.8,0
12048,2022,81.1,37.5,6.1,0
12048,2023,70.8,24.4,6.4,0
12048,2024,100.0,36.0,10.2,2
12048,2025,100.0,65.1,17.1,2
12049,2022,87.5,20.7,11.9,2
12049,2023,54.1,50.7,12.3,0
12049,2024,90.0,59.9,14.8,2
12049,2025,58.9,65.7,7.2,0
12050,2022,53.5,47.0,8.8,0
12050,2023,69.4,29.0,17.3,1
12050,2024,70.2,43.1,2.9,0
12050,2025,84.6,51.4,11.2,0
12051,2022,61.7,57.4,11.6,0
12051,2023,62.1,32.5,11.9,1
12051,2024,87.0,68.9,15.7,1
12051,2025,78.8,71.7,10.1,0
12052,2022,52.5,48.3,17.2,0
12052,2023,73.7,50.4,8.1,0
12052,2024,91.4,46.8,8.1,1
12052,2025,60.7,33.9,19.4,2
12053,2022,94.0,34.3,7.8,0
12053,2023,75.4,17.2,5.5,0
12053,2024,79.6,46.5,11.9,0
12053,2025,71.9,59.6,19.1,2
12054,2022,81.1,30.1,16.0,2
12054,2023,53.5,22.3,9.9,1
12054,2024,90.5,56.8,11.1,0
12054,2025,62.3,70.1,20.0,2
12055,2022,71.3,42.1,14.9,0
12055,2023,59.6,45.0,3.8,0
12055,2024,63.1,43.2,13.0,0
12055,2025,79.8,61.6,19.0,1
12056,2022,53.1,25.7,5.5,2
12056,2023,59.7,45.0,15.9,0
12056,2024,81.1,38.7,9.5,2
12056,2025,90.9,58.9,4.6,1
12057,2022,67.3,33.3,17.1,1
12057,2023,94.1,27.4,13.5,0
12057,2024,62.7,35.5,2.2,1
12057,2025,84.4,64.4,17.0,0
12058,2022,54.3,18.5,11.6,0
12058,2023,60.5,30.5,13.2,0
12058,2024,98.6,58.2,12.1,1
12058,2025,100.0,29.4,9.0,1
12059,2022,97.9,10.1,4.4,1
12059,2023,90.9,35.7,14.9,2
12059,2024,64.6,69.5,14.3,0
12059,2025,71.2,30.4,17.5,0
12060,2022,54.3,54.9,13.1,0
12060,2023,55.1,44.2,2.8,0
12060,2024,90.2,26.9,9.4,0
12060,2025,83.4,69.5,3.9,2
12061,2022,81.7,12.3,12.7,0
12061,2023,80.3,41.6,5.7,0
12061,2024,55.6,52.9,19.0,0
12061,2025,72.8,61.9,4.8,2
12062,2022,83.2,21.8,17.0,0
12062,2023,93.8,29.4,13.0,0
12062,2024,62.4,64.4,7.6,0
12062,2025,63.2,45.8,16.2,1
12063,2022,96.0,36.4,19.4,1
12063,2023,98.9,38.3,4.6,0
12063,2024,91.0,31.0,17.1,0
12063,2025,60.3,48.3,16.6,1
12064,2022,80.3,12.2,15.7,1
12064,2023,58.7,23.5,6.9,0
12064,2024,95.6,63.6,15.9,1
12064,2025,72.1,74.2,3.4,0
12065,2022,72.8,11.1,3.9,0
12065,2023,61.5,32.1,7.5,0
12065,2024,89.8,68.8,6.6,0
12065,2025,81.6,64.0,10.6,0
12066,2022,83.9,10.6,12.2,0
12066,2023,67.8,21.4,7.4,0
12066,2024,73.1,58.9,14.5,1
12066,2025,100.0,62.0,2.1,0
12067,2022,62.2,53.8,6.1,0
12067,2023,95.8,53.8,8.4,0
12067,2024,58.6,69.3,9.1,0
12067,2025,65.1,55.2,8.6,0
12068,2022,81.8,23.2,2.2,2
12068,2023,100.0,22.6,18.9,0
12068,2024,99.8,22.2,15.7,0
12068,2025,81.9,34.2,2.1,1
12069,2022,75.3,40.0,8.3,1
12069,2023,80.0,36.3,10.0,1
12069,2024,93.0,61.6,5.9,0
12069,2025,83.9,44.4,18.5,1
12070,2022,55.7,27.8,15.1,1
12070,2023,92.7,46.8,17.5,1
12070,2024,97.5,68.9,15.3,1
12070,2025,100.0,57.5,8.4,1
12071,2022,70.2,21.5,10.6,1
12071,2023,63.1,35.6,3.1,0
12071,2024,60.7,68.2,9.6,0
12071,2025,82.7,68.1,16.4,0
12072,2022,63.3,11.7,15.5,0
12072,2023,73.0,28.7,16.1,2
12072,2024,59.8,52.2,6.9,2
12072,2025,67.1,64.9,3.8,0
12073,2022,71.0,16.0,10.3,0
12073,2023,61.1,41.8,10.6,1
12073,2024,65.8,50.1,13.2,1
12073,2025,58.5,34.1,3.7,0
12074,2022,53.5,32.0,2.7,1
12074,2023,58.1,16.2,15.4,0
12074,2024,86.5,57.0,13.5,0
12074,2025,64.7,31.8,6.0,1
12075,2022,92.3,17.3,17.1,0
12075,2023,90.2,55.6,8.3,0
12075,2024,94.2,42.7,10.6,1
12075,2025,74.4,62.7,4.3,0
12076,2022,52.8,42.7,19.5,0
12076,2023,56.2,23.5,15.1,0
12076,2024,88.1,30.5,6.3,2
12076,2025,100.0,61.0,19.1,2
12077,2022,58.4,21.9,8.9,2
12077,2023,94.0,38.1,9.7,0
12077,2024,86.3,63.1,5.0,1
12077,2025,90.0,41.7,9.7,1
12078,2022,83.5,27.1,19.5,1
12078,2023,55.5,31.7,9.8,0
12078,2024,84.0,59.3,14.6,0
12078,2025,80.7,44.1,19.6,0
12079,2022,90.2,29.1,13.2,0
12079,2023,73.1,43.8,7.1,0
12079,2024,79.5,47.6,8.2,0
12079,2025,85.4,41.8,6.3,1
12080,2022,78.2,40.5,19.0,0
12080,2023,71.7,33.7,18.1,0
12080,2024,63.0,44.9,13.5,2
12080,2025,69.6,46.9,3.4,0
12081,2022,69.8,49.2,16.2,0
12081,2023,82.2,43.0,16.7,0
12081,2024,76.8,71.4,15.5,0
12081,2025,95.5,52.7,5.1,0
12082,2022,77.6,54.5,7.1,1
12082,2023,68.9,44.7,16.6,0
12082,2024,78.9,66.7,10.0,0
12082,2025,74.7,61.2,6.4,0
12083,2022,51.5,16.0,13.6,0
12083,2023,66.0,20.7,12.7,2
12083,2024,76.6,60.2,11.3,0
12083,2025,69.8,62.2,8.2,0
12084,2022,84.5,32.5,15.9,0
12084,2023,93.9,37.5,12.2,1
12084,2024,69.3,55.0,17.6,0
12084,2025,58.7,55.8,16.9,0
12085,2022,92.0,20.1,19.0,2
12085,2023,80.2,59.8,15.3,2
12085,2024,55.3,57.2,4.5,2
12085,2025,81.5,60.6,8.6,0
12086,2022,54.6,33.8,15.5,1
12086,2023,84.8,63.3,4.4,0
12086,2024,80.6,22.5,14.2,1
12086,2025,100.0,62.9,7.9,0
12087,2022,69.0,59.1,6.2,0
12087,2023,96.8,45.5,11.8,0
12087,2024,95.2,51.7,3.6,0
12087,2025,93.6,67.7,14.5,2
12088,2022,71.0,11.2,9.3,0
12088,2023,72.4,21.8,12.8,0
12088,2024,73.9,64.3,3.6,1
12088,2025,60.0,60.8,9.9,0
12089,2022,79.1,59.1,16.1,1
12089,2023,90.8,36.4,14.8,2
12089,2024,90.7,44.3,11.7,1
12089,2025,85.5,61.2,5.5,1
12090,2022,67.1,19.0,12.6,1
12090,2023,85.9,30.4,14.2,2
12090,2024,80.4,65.0,12.1,0
12090,2025,97.8,68.1,15.6,0
12091,2022,63.1,38.6,8.8,0
12091,2023,57.4,33.9,9.1,0
12091,2024,55.2,53.8,19.0,0
12091,2025,93.2,36.6,18.4,0
12092,2022,78.8,31.7,5.3,0
12092,2023,55.4,41.2,6.4,0
12092,2024,95.3,45.1,12.2,1
12092,2025,80.4,48.9,12.0,2
12093,2022,72.1,28.8,3.4,2
12093,2023,85.4,44.9,18.5,0
12093,2024,85.5,39.9,15.9,0
12093,2025,69.0,57.5,16.3,0
12094,2022,80.9,36.0,14.4,0
12094,2023,93.7,33.7,5.0,1
12094,2024,73.8,61.2,8.6,0
12094,2025,71.4,30.1,7.9,0
12095,2022,52.9,23.5,19.8,2
12095,2023,81.5,40.8,4.0,0
12095,2024,91.3,67.6,12.0,0
12095,2025,100.0,31.6,15.9,0
12096,2022,79.4,39.2,9.3,0
12096,2023,74.0,24.5,11.5,0
12096,2024,99.9,22.6,5.0,0
12096,2025,66.1,71.3,5.7,0
12097,2022,84.0,53.8,14.5,0
12097,2023,68.2,29.7,15.0,0
12097,2024,96.4,65.0,12.0,0
12097,2025,93.3,46.9,18.3,0
12098,2022,66.0,12.4,8.7,1
12098,2023,89.7,27.2,15.1,0
12098,2024,97.7,54.5,15.1,2
12098,2025,69.6,38.3,10.3,2
12099,2022,77.4,38.9,16.9,0
12099,2023,72.6,25.1,11.5,0
12099,2024,99.4,32.4,13.3,0
12099,2025,100.0,61.8,2.8,1
12100,2022,55.0,53.5,14.4,1
12100,2023,78.8,53.4,13.7,2
12100,2024,80.5,24.9,18.3,0
12100,2025,99.2,74.2,4.5,2
12101,2022,87.4,18.0,5.4,2
12101,2023,66.3,52.4,10.7,0
12101,2024,80.1,58.4,8.2,2
12101,2025,75.7,50.6,4.5,0
12102,2022,67.0,38.2,4.8,0
12102,2023,87.6,20.8,14.9,0
12102,2024,83.8,70.6,15.5,0
12102,2025,67.0,31.2,18.1,0
12103,2022,79.8,55.5,7.6,0
12103,2023,74.8,28.5,10.2,0
12103,2024,71.4,41.6,4.5,1
12103,2025,60.7,65.9,4.2,2
12104,2022,94.6,54.0,2.2,0
12104,2023,93.9,50.8,5.0,1
12104,2024,69.6,28.1,7.0,1
12104,2025,84.2,45.6,12.2,2
12105,2022,91.5,40.5,13.2,0
12105,2023,77.4,65.3,11.9,0
12105,2024,61.8,42.3,2.6,0
12105,2025,80.3,43.1,11.4,0
12106,2022,65.1,24.0,10.1,0
12106,2023,74.5,58.7,15.9,0
12106,2024,95.7,30.5,18.3,0
12106,2025,77.1,60.2,13.9,0
12107,2022,88.4,52.4,14.8,1
12107,2023,63.7,58.7,9.0,1
12107,2024,83.5,28.5,12.7,0
