Village_ID,Year,Primary_Schools,School_Dropout_Rate_Pct,Primary_Health_Centres,Clean_Water_Access_Pct
12014,2023,1,13.5,0,90.4
12014,2024,2,9.1,0,36.5
12014,2025,0,4.7,1,78.1
12015,2022,3,9.3,0,38.0
12015,2023,1,11.2,0,65.8
12015,2024,0,15.6,1,47.2
12015,2025,1,7.2,0,41.1
12016,2022,1,11.5,0,81.6
12016,2023,0,12.0,1,58.4
12016,2024,3,21.8,1,52.5
12016,2025,1,2.3,1,95.8
12017,2022,2,10.9,0,34.9
12017,2023,3,9.3,1,53.9
12017,2024,3,21.5,0,46.6
12017,2025,1,8.6,0,98.5
12018,2022,3,16.3,0,62.8
12018,2023,0,7.5,0,81.7
12018,2024,0,2.3,1,45.8
12018,2025,3,7.3,0,57.3
12019,2022,1,17.8,0,67.2
12019,2023,2,17.3,0,43.7
12019,2024,1,17.1,0,66.0
12019,2025,1,17.7,0,94.9
12020,2022,1,7.3,1,85.8
12020,2023,3,5.2,1,54.3
12020,2024,3,17.8,1,67.0
12020,2025,1,9.2,1,50.9
12021,2022,2,23.9,1,88.7
12021,2023,1,22.4,0,64.2
12021,2024,2,4.8,1,48.4
12021,2025,1,14.3,0,89.7
12022,2022,2,6.3,0,55.2
12022,2023,1,11.6,1,71.2
12022,2024,0,18.8,0,86.6
12022,2025,3,9.7,1,57.6
12023,2022,1,5.7,1,64.7
12023,2023,3,8.3,1,36.4
12023,2024,1,3.7,0,50.1
12023,2025,3,8.7,0,47.3
12024,2022,0,18.9,1,68.7
12024,2023,3,16.7,0,48.3
12024,2024,0,16.4,0,81.6
12024,2025,3,8.2,1,84.7
12025,2022,1,10.3,1,77.1
12025,2023,2,4.6,0,41.0
12025,2024,3,20.8,0,67.6
12025,2025,0,2.9,0,79.7
12026,2022,0,8.6,0,49.4
12026,2023,3,4.0,0,48.6
12026,2024,0,8.3,0,79.1
12026,2025,0,16.9,0,60.1
12027,2022,0,11.6,1,44.9
12027,2023,0,16.8,0,66.8
12027,2024,3,21.3,0,73.2
12027,2025,1,18.4,0,85.6
12028,2022,1,8.6,1,32.5
12028,2023,0,10.7,0,43.5
12028,2024,2,17.0,1,82.6
12028,2025,3,20.1,1,70.9
12029,2022,3,19.3,1,78.4
12029,2023,2,8.5,1,59.9
12029,2024,3,4.7,0,63.6
12029,2025,2,10.4,1,61.7
12030,2022,1,8.9,0,71.5
12030,2023,1,8.1,0,68.4
12030,2024,1,14.7,0,59.6
12030,2025,1,10.8,1,50.3
12031,2022,0,7.4,0,30.1
12031,2023,0,6.6,0,38.5
12031,2024,3,2.4,0,42.5
12031,2025,2,4.9,0,73.2
12032,2022,2,22.7,1,75.6
12032,2023,0,19.4,0,60.4
12032,2024,2,10.3,1,60.9
12032,2025,1,15.3,0,46.9
12033,2022,2,13.1,1,84.1
12033,2023,1,19.3,0,77.1
12033,2024,3,5.6,1,61.0
12033,2025,2,3.6,1,44.8
12034,2022,1,6.6,0,80.8
12034,2023,3,8.3,1,43.2
12034,2024,3,4.9,0,76.4
12034,2025,3,16.5,1,59.4
12035,2022,2,9.8,0,81.6
12035,2023,1,13.8,0,68.2
12035,2024,0,17.1,0,49.6
12035,2025,0,14.0,0,39.8
12036,2022,1,9.1,0,42.7
12036,2023,3,5.0,1,54.9
12036,2024,0,20.2,1,78.5
12036,2025,2,12.9,1,52.0
12037,2022,3,19.1,0,45.7
12037,2023,0,11.2,1,59.1
12037,2024,1,6.8,1,38.6
12037,2025,0,11.1,0,85.1
12038,2022,2,6.6,1,34.7
12038,2023,1,19.5,1,77.2
12038,2024,0,15.1,0,52.1
12038,2025,0,15.7,1,66.6
12039,2022,0,16.4,1,54.6
12039,2023,3,15.1,0,48.2
12039,2024,3,14.0,0,51.3
12039,2025,2,16.2,0,95.9
12040,2022,0,9.5,1,48.3
12040,2023,2,17.1,1,44.0
12040,2024,1,13.1,0,51.0
12040,2025,2,10.4,1,80.7
12041,2022,3,15.8,0,48.5
12041,2023,0,8.9,1,43.3
12041,2024,3,2.7,0,60.9
12041,2025,1,15.7,0,46.1
12042,2022,3,23.3,1,53.9
12042,2023,0,13.1,1,84.7
12042,2024,3,18.8,1,58.4
12042,2025,0,11.6,0,69.8
12043,2022,2,23.6,0,77.3
12043,2023,0,13.7,1,64.0
12043,2024,2,6.1,1,38.8
12043,2025,1,17.9,0,51.9
12044,2022,1,21.0,0,83.7
12044,2023,3,11.5,1,81.1
12044,2024,1,18.8,0,81.6
12044,2025,0,0.7,1,71.8
12045,2022,3,21.0,1,51.2
12045,2023,3,17.3,0,74.7
12045,2024,2,9.6,0,75.8
12045,2025,0,16.3,1,77.6
12046,2022,0,7.5,1,60.2
12046,2023,2,7.6,1,48.6
12046,2024,0,12.7,0,62.1
12046,2025,1,18.1,0,69.7
12047,2022,2,7.6,0,43.0
12047,2023,1,14.8,0,46.8
12047,2024,0,17.1,0,83.5
12047,2025,3,15.4,1,58.2
12048,2022,0,17.6,0,88.4
12048,2023,1,22.3,0,59.2
12048,2024,3,11.6,1,72.5
12048,2025,0,18.1,0,69.2
12049,2022,0,17.4,1,59.6
12049,2023,3,18.2,1,86.4
12049,2024,2,11.3,1,41.6
12049,2025,2,3.9,1,59.7
12050,2022,1,7.2,1,47.2
12050,2023,3,17.1,1,52.6
12050,2024,0,9.5,1,90.8
12050,2025,1,11.8,1,43.2
12051,2022,3,19.9,1,47.0
12051,2023,0,19.2,0,77.3
12051,2024,2,12.2,1,50.3
12051,2025,2,6.8,1,89.0
12052,2022,0,20.5,0,49.8
12052,2023,2,11.8,1,39.8
12052,2024,2,20.7,1,67.2
12052,2025,0,17.0,0,69.7
12053,2022,2,19.9,0,32.3
12053,2023,0,8.3,1,76.1
12053,2024,3,9.3,1,44.5
12053,2025,1,17.5,1,51.8
12054,2022,3,5.5,0,63.7
12054,2023,0,19.1,1,86.4
12054,2024,1,10.1,0,37.2
12054,2025,3,16.5,1,88.4
12055,2022,0,16.0,1,75.2
12055,2023,0,14.0,0,42.7
12055,2024,3,16.0,1,58.4
12055,2025,0,16.6,1,93.4
12056,2022,0,18.9,0,38.8
12056,2023,3,12.5,1,39.7
12056,2024,0,8.4,0,80.1
12056,2025,3,17.4,0,67.3
12057,2022,1,15.4,1,47.0
12057,2023,2,19.2,0,43.3
12057,2024,0,21.9,0,79.3
12057,2025,1,13.4,1,65.4
12058,2022,1,10.6,1,44.4
12058,2023,0,20.8,1,89.6
12058,2024,3,7.5,1,69.7
12058,2025,0,5.7,1,60.2
12059,2022,3,6.5,1,73.2
12059,2023,0,5.1,1,62.8
12059,2024,1,19.2,1,36.6
12059,2025,0,5.1,1,89.4
12060,2022,0,7.2,0,34.0
12060,2023,2,10.6,1,92.4
12060,2024,1,16.3,1,57.0
12060,2025,0,7.3,0,70.5
12061,2022,1,11.2,0,90.0
12061,2023,3,13.3,0,49.2
12061,2024,0,2.4,1,63.8
12061,2025,0,10.3,1,84.3
12062,2022,1,24.8,0,58.0
12062,2023,1,19.5,0,53.0
12062,2024,1,3.4,1,43.2
12062,2025,1,13.6,0,69.8
12063,2022,2,14.2,1,63.1
12063,2023,1,20.0,1,47.0
12063,2024,0,4.0,0,56.0
12063,2025,0,5.2,1,56.9
12064,2022,3,20.8,1,55.6
12064,2023,1,20.5,1,80.9
12064,2024,1,12.6,0,56.0
12064,2025,1,0.9,1,55.3
12065,2022,1,22.9,1,80.4
12065,2023,1,11.2,0,81.7
12065,2024,0,2.8,0,83.6
12065,2025,2,16.9,1,83.6
12066,2022,3,13.4,0,83.3
12066,2023,1,7.3,0,75.8
12066,2024,1,18.0,1,46.2
12066,2025,1,9.7,1,41.0
12067,2022,1,17.2,1,40.9
12067,2023,2,20.0,1,54.9
12067,2024,2,12.4,0,39.2
12067,2025,0,2.7,0,84.4
12068,2022,3,24.3,1,68.5
12068,2023,1,9.2,0,76.1
12068,2024,1,21.9,0,41.7
12068,2025,0,0.6,0,58.7
12069,2022,3,14.7,0,57.6
12069,2023,3,17.6,0,69.2
12069,2024,0,20.1,1,84.2
12069,2025,1,16.1,0,97.6
12070,2022,2,10.1,0,34.9
12070,2023,0,8.4,1,71.5
12070,2024,1,9.1,0,44.1
12070,2025,1,2.7,0,57.0
12071,2022,1,18.4,0,76.3
12071,2023,0,22.3,1,92.6
12071,2024,0,14.8,1,67.6
12071,2025,0,11.2,1,60.2
12072,2022,1,15.1,1,42.8
12072,2023,0,15.4,0,80.0
12072,2024,1,16.2,1,90.2
12072,2025,2,16.4,1,89.9
12073,2022,2,19.0,1,60.6
12073,2023,2,17.6,0,68.3
12073,2024,3,21.0,1,86.2
12073,2025,3,18.5,1,94.7
12074,2022,0,21.5,1,86.3
12074,2023,3,4.4,0,74.4
12074,2024,1,15.4,0,47.5
12074,2025,3,9.6,0,57.8
12075,2022,0,17.4,1,46.0
12075,2023,2,17.2,0,43.4
12075,2024,1,16.3,0,51.0
12075,2025,2,17.9,1,91.2
12076,2022,1,23.2,1,76.2
12076,2023,0,15.6,0,35.6
12076,2024,1,19.9,1,44.9
12076,2025,3,15.8,1,98.1
12077,2022,2,9.1,0,43.6
12077,2023,1,4.2,0,71.1
12077,2024,3,2.2,1,48.3
12077,2025,1,12.2,1,53.0
12078,2022,3,15.4,0,59.9
12078,2023,3,17.4,0,62.3
12078,2024,3,18.9,1,74.8
12078,2025,2,3.8,0,49.1
12079,2022,2,22.1,1,45.8
12079,2023,2,5.5,0,70.4
12079,2024,3,19.7,0,41.8
12079,2025,2,17.5,0,93.6
12080,2022,1,18.9,1,40.7
12080,2023,3,9.5,1,59.3
12080,2024,1,3.9,0,42.5
12080,2025,2,16.1,0,80.1
12081,2022,1,9.4,0,49.6
12081,2023,2,12.3,0,37.4
12081,2024,1,12.6,0,71.6
12081,2025,0,14.2,1,97.8
12082,2022,1,14.7,0,82.3
12082,2023,3,17.4,0,75.2
12082,2024,2,18.3,0,36.8
12082,2025,3,14.8,1,90.6
12083,2022,0,11.0,0,83.8
12083,2023,0,21.4,0,35.3
12083,2024,3,13.0,1,43.3
12083,2025,2,9.8,0,66.1
12084,2022,2,16.5,0,54.1
12084,2023,1,13.2,0,50.7
12084,2024,1,17.1,0,47.9
12084,2025,0,8.9,1,71.9
12085,2022,3,20.5,0,76.3
12085,2023,1,18.7,1,89.2
12085,2024,1,7.5,0,54.1
12085,2025,1,2.4,0,81.2
12086,2022,0,22.0,1,77.3
12086,2023,1,6.9,0,61.7
12086,2024,1,2.6,0,91.3
12086,2025,2,8.5,1,40.4
12087,2022,0,10.1,1,84.0
12087,2023,2,7.9,0,86.6
12087,2024,0,5.4,1,44.2
12087,2025,2,15.5,1,65.4
12088,2022,2,20.7,1,61.0
12088,2023,2,4.4,0,57.1
12088,2024,2,12.9,0,89.7
12088,2025,1,3.2,0,81.8
12089,2022,3,15.0,0,37.4
12089,2023,1,10.5,0,88.6
12089,2024,1,6.0,0,38.8
12089,2025,2,19.5,1,74.7
12090,2022,0,24.1,0,61.4
12090,2023,0,14.8,1,37.3
12090,2024,3,5.8,0,77.8
12090,2025,2,12.2,0,96.8
12091,2022,2,23.6,0,57.5
12091,2023,3,11.1,1,63.8
12091,2024,1,4.8,0,59.0
12091,2025,2,14.4,1,91.5
12092,2022,3,18.1,0,85.7
12092,2023,1,3.5,1,56.8
12092,2024,1,19.1,0,89.5
12092,2025,2,13.7,1,51.3
12093,2022,0,8.9,1,57.5
12093,2023,3,3.6,0,48.1
12093,2024,0,21.4,1,49.4
12093,2025,3,15.6,1,90.4
12094,2022,2,12.3,1,72.9
12094,2023,1,12.2,1,37.0
12094,2024,1,12.8,0,81.4
12094,2025,0,14.9,1,73.4
12095,2022,1,8.5,1,77.2
12095,2023,0,7.4,0,68.6
12095,2024,2,3.0,0,58.6
12095,2025,3,20.2,0,68.7
12096,2022,2,22.5,1,38.5
12096,2023,1,14.6,1,51.6
12096,2024,2,10.6,0,37.3
12096,2025,2,5.2,0,63.4
12097,2022,1,16.9,0,35.5
12097,2023,1,17.3,1,72.6
12097,2024,0,15.8,1,90.8
12097,2025,3,0.6,1,83.4
12098,2022,2,19.0,1,42.4
12098,2023,2,20.8,0,63.4
12098,2024,1,4.3,1,78.7
12098,2025,3,15.6,1,87.3
12099,2022,2,21.5,0,47.0
12099,2023,0,9.0,0,61.6
12099,2024,0,16.2,0,42.3
12099,2025,1,2.4,1,82.6
12100,2022,2,18.0,0,56.1
12100,2023,0,13.7,1,35.5
12100,2024,2,19.0,0,67.8
12100,2025,1,9.5,1,86.5
12101,2022,1,13.6,0,32.7
12101,2023,3,22.2,0,57.2
12101,2024,2,20.7,0,64.9
12101,2025,0,1.2,1,99.0
12102,2022,1,14.7,1,43.1
12102,2023,2,6.7,0,82.1
12102,2024,2,7.5,1,44.8
12102,2025,0,13.8,0,96.8
12103,2022,1,7.6,1,48.4
12103,2023,3,3.7,1,41.7
12103,2024,2,16.5,0,58.9
12103,2025,1,13.3,1,39.9
12104,2022,3,23.1,1,36.5
12104,2023,1,14.3,0,62.8
12104,2024,1,20.9,0,92.4
12104,2025,2,12.7,1,65.7
12105,2022,2,12.7,0,69.6
12105,2023,0,15.7,0,75.4
12105,2024,0,17.0,0,38.2
12105,2025,1,7.5,1,58.3
12106,2022,2,12.5,0,89.8
12106,2023,1,16.1,0,33.4
12106,2024,2,11.1,1,64.2
12106,2025,3,11.0,0,89.2
12107,2022,2,24.6,0,47.3
12107,2023,1,4.4,1,92.8
12107,2024,0,15.0,0,65.2
12107,2025,2,19.0,0,93.8
12108,2022,1,9.7,1,61.7
12108,2023,3,7.7,0,56.9
12108,2024,0,9.3,1,78.6
12108,2025,0,2.0,0,96.5
12109,2022,3,16.2,1,52.6
12109,2023,2,16.4,1,84.9
12109,2024,3,18.4,1,75.6
12109,2025,1,1.8,0,61.7
12110,2022,3,13.7,1,33.3
12110,2023,0,19.2,0,51.7
12110,2024,2,17.4,0,85.9
12110,2025,1,2.0,0,44.7
12111,2022,2,5.2,1,64.3
12111,2023,3,19.2,0,63.7
12111,2024,3,4.8,0,75.7
12111,2025,1,12.1,1,95.3
12112,2022,3,6.9,0,75.1
12112,2023,2,9.4,0,63.6
12112,2024,3,5.2,1,85.8
12112,2025,2,15.2,1,81.1
12113,2022,3,18.5,1,83.7
12113,2023,1,6.2,1,76.5
12113,2024,2,3.2,1,81.2
12113,2025,1,9.8,0,44.0
12114,2022,0,8.9,0,30.2
12114,2023,0,3.7,1,90.3
12114,2024,3,7.3,1,51.1
12114,2025,2,4.8,1,48.9
12115,2022,3,18.7,1,39.5
12115,2023,1,20.7,1,77.3
12115,2024,3,6.8,1,38.8
12115,2025,0,5.0,0,78.7
12116,2022,1,12.8,1,64.3
12116,2023,0,7.0,0,41.8
12116,2024,1,20.9,0,44.1
12116,2025,1,5.4,0,47.0
12117,2022,0,6.9,0,45.6
12117,2023,3,14.6,1,71.5
12117,2024,0,12.8,0,48.4
12117,2025,2,13.1,1,78.6
12118,2022,1,24.3,1,88.3
12118,2023,2,10.0,0,84.7
12118,2024,0,9.2,0,83.9
12118,2025,0,7.2,0,95.9
12119,2022,3,17.6,1,66.7
12119,2023,1,15.6,0,79.1
12119,2024,3,12.6,1,82.4
12119,2025,1,7.8,1,97.5
12120,2022,0,13.6,0,68.8
12120,2023,2,19.4,1,49.4
12120,2024,1,14.2,1,47.7
12120,2025,1,14.8,0,57.4
12121,2022,2,10.5,1,75.7
12121,2023,0,21.7,0,72.4
12121,2024,0,2.7,0,49.2
12121,2025,0,12.4,0,90.6
12122,2022,3,21.2,1,88.9
12122,2023,0,20.8,0,78.4
12122,2024,2,8.4,1,39.7
12122,2025,3,9.7,0,76.7
12123,2022,0,5.7,1,86.3
12123,2023,1,19.3,1,51.8
12123,2024,1,4.5,0,71.1
12123,2025,1,9.1,1,52.6
12124,2022,2,24.8,1,82.8
12124,2023,2,21.9,1,85.2
12124,2024,1,8.6,0,57.9
12124,2025,3,5.0,0,60.0
12125,2022,0,10.0,1,30.0
12125,2023,0,17.2,0,52.0
12125,2024,0,16.5,0,82.9
12125,2025,0,4.8,0,40.7
12126,2022,1,9.8,0,42.2
12126,2023,0,10.0,0,76.8
12126,2024,2,10.7,1,74.9
12126,2025,0,18.8,1,98.2
12127,2022,3,5.5,0,53.4
12127,2023,0,16.3,1,41.0
12127,2024,3,19.2,0,75.9
12127,2025,1,15.0,0,43.7
12128,2022,3,9.3,0,37.0
12128,2023,0,13.0,1,67.1
12128,2024,3,20.2,0,64.3
12128,2025,1,2.8,1,54.8
12129,2022,1,24.8,1,58.7
12129,2023,0,6.4,1,85.1
12129,2024,1,4.8,1,79.5
12129,2025,3,16.8,0,66.3
12130,2022,2,21.6,1,48.7
12130,2023,1,4.3,0,67.9
12130,2024,3,5.4,0,36.2
12130,2025,1,19.5,0,83.0
12131,2022,0,10.6,0,78.1
12131,2023,0,3.7,1,40.3
12131,2024,1,7.1,1,60.2
12131,2025,2,15.2,1,47.7
12132,2022,2,23.3,0,86.9
12132,2023,3,6.6,1,82.6
12132,2024,3,6.5,1,37.2
12132,2025,1,9.3,1,97.2
12133,2022,3,20.0,1,38.5
12133,2023,1,16.7,1,38.0
12133,2024,1,8.6,1,38.0
12133,2025,1,1.8,1,86.4
12134,2022,0,10.1,1,85.5
12134,2023,1,7.9,1,38.7
12134,2024,1,2.4,1,95.0
12134,2025,2,20.0,0,58.0
12135,2022,3,10.1,0,70.7
12135,2023,1,20.2,1,92.2
12135,2024,1,11.7,1,36.5
12135,2025,1,19.9,0,71.8
12136,2022,1,8.0,0,69.4
12136,2023,1,5.7,0,55.3
12136,2024,2,2.0,0,42.6
12136,2025,0,14.9,0,76.3
12137,2022,0,11.1,1,32.8
12137,2023,2,20.9,0,88.4
12137,2024,1,14.7,0,63.7
12137,2025,2,12.0,1,93.6
12138,2022,1,14.7,0,80.2
12138,2023,3,8.7,0,33.2
12138,2024,0,3.3,1,63.6
12138,2025,0,9.4,0,92.3
12139,2022,3,7.0,1,52.3
12139,2023,3,21.6,0,52.4
12139,2024,0,18.6,1,77.1
12139,2025,3,12.9,0,81.3
12140,2022,3,14.0,0,68.6
12140,2023,1,12.6,0,54.8
12140,2024,3,11.3,1,39.8
12140,2025,1,15.4,1,94.4
12141,2022,3,7.5,0,49.0
12141,2023,2,14.1,0,80.7
12141,2024,1,18.3,0,57.1
12141,2025,1,10.7,0,68.7
12142,2022,0,5.3,1,52.4
12142,2023,3,8.4,0,37.9
12142,2024,1,15.4,0,55.8
12142,2025,2,19.2,1,96.3
12143,2022,2,22.9,1,36.6
12143,2023,0,20.0,1,66.4
12143,2024,3,21.0,0,94.1
12143,2025,1,6.1,0,40.2
12144,2022,0,5.2,1,34.2
12144,2023,3,10.6,0,87.5
12144,2024,3,13.5,0,80.1
12144,2025,0,6.8,1,71.7
12145,2022,2,5.9,0,62.2
12145,2023,0,13.6,0,91.5
12145,2024,0,6.0,0,37.3
12145,2025,2,15.1,1,55.2
12146,2022,0,6.8,1,49.0
12146,2023,0,22.7,1,40.2
12146,2024,1,19.5,1,57.4
12146,2025,1,18.0,1,61.2
12147,2022,1,20.8,1,87.5
12147,2023,1,16.2,1,59.5
12147,2024,2,3.1,0,92.1
12147,2025,2,13.7,0,87.6
12148,2022,1,19.9,0,74.2
12148,2023,0,6.1,0,52.8
12148,2024,0,14.3,1,61.6
12148,2025,0,10.1,1,41.7
12149,2022,1,14.4,1,52.6
12149,2023,3,7.5,1,85.2
12149,2024,3,16.8,1,82.9
12149,2025,3,19.0,0,87.5
12150,2022,0,20.8,1,43.3
12150,2023,2,10.9,0,45.6
12150,2024,1,21.7,1,75.8
12150,2025,1,7.8,0,78.1
12151,2022,0,9.7,0,41.7
12151,2023,3,22.9,0,76.2
12151,2024,3,17.8,0,58.6
12151,2025,3,15.7,1,92.2
12152,2022,1,6.5,1,51.9
12152,2023,0,7.3,1,46.8
12152,2024,3,2.4,0,47.8
12152,2025,1,16.0,1,92.9
12153,2022,0,10.6,1,81.6
12153,2023,0,6.1,1,58.6
12153,2024,0,5.6,0,50.4
12153,2025,0,13.3,0,56.1
12154,2022,0,13.7,1,53.1
12154,2023,2,22.3,1,35.7
12154,2024,2,9.3,0,40.0
12154,2025,0,17.2,0,94.6
12155,2022,2,15.9,1,76.0
12155,2023,0,17.6,1,81.8
12155,2024,3,5.4,0,64.7
12155,2025,0,15.5,1,60.9
12156,2022,2,6.7,0,35.5
12156,2023,2,17.3,0,66.5
12156,2024,3,11.3,1,80.6
12156,2025,0,5.1,0,50.8
12157,2022,2,14.6,0,53.3
12157,2023,1,20.6,1,88.6
12157,2024,2,5.1,1,86.6
12157,2025,0,3.9,1,86.9
12158,2022,1,15.7,0,32.4
12158,2023,2,16.0,0,42.9
12158,2024,2,10.4,0,54.4
12158,2025,2,5.8,0,57.2
12159,2022,2,6.3,1,37.7
12159,2023,2,4.5,0,50.4
12159,2024,0,2.8,0,61.7
12159,2025,2,18.5,0,42.0
12160,2022,3,7.6,1,54.2
12160,2023,1,9.4,0,62.8
12160,2024,2,21.7,0,38.5
12160,2025,2,19.0,0,79.5
12161,2022,0,5.9,1,34.8
12161,2023,0,14.5,0,71.9
12161,2024,1,14.7,0,95.6
12161,2025,0,1.6,1,42.6
12162,2022,3,19.6,0,46.3
12162,2023,1,23.3,1,40.8
12162,2024,3,10.6,1,58.2
12162,2025,2,9.5,1,89.1
12163,2022,0,18.2,0,85.8
12163,2023,2,18.2,1,83.4
12163,2024,3,17.8,0,77.5
12163,2025,2,2.1,0,82.0
12164,2022,0,21.0,1,37.2
12164,2023,0,20.8,0,47.9
12164,2024,0,2.9,1,57.8
12164,2025,2,1.3,0,42.0
12165,2022,0,16.0,0,79.3
12165,2023,1,13.4,0,48.3
12165,2024,1,21.6,0,39.1
12165,2025,0,6.4,0,43.4
12166,2022,1,16.8,0,88.2
12166,2023,3,13.6,1,87.7
12166,2024,0,12.7,1,93.5
12166,2025,2,13.7,1,96.4
12167,2022,1,15.8,0,78.0
12167,2023,1,3.6,0,49.6
12167,2024,1,18.9,1,55.5
12167,2025,1,4.5,0,63.1
12168,2022,3,9.6,1,77.1
12168,2023,3,16.5,1,88.6
12168,2024,3,11.6,1,62.4
12168,2025,1,12.0,1,57.1
12169,2022,3,14.9,1,44.6
12169,2023,2,11.9,0,48.4
12169,2024,3,11.7,1,36.4
12169,2025,1,3.3,0,53.0
12170,2022,0,24.4,1,47.7
12170,2023,1,15.0,1,79.5
12170,2024,0,7.7,1,68.9
12170,2025,3,14.8,0,58.9
12171,2022,3,22.6,1,65.8
12171,2023,0,9.4,1,80.3
12171,2024,2,8.5,0,72.6
12171,2025,1,9.3,0,43.2
12172,2022,2,9.3,0,44.5
12172,2023,1,19.7,0,50.2
12172,2024,1,13.7,1,57.8
12172,2025,2,1.6,1,40.5
12173,2022,2,24.9,1,74.7
12173,2023,0,15.0,0,61.2
12173,2024,3,19.8,0,89.8
12173,2025,3,10.5,0,70.1
12174,2022,0,16.6,0,89.3
12174,2023,0,12.6,0,75.0
12174,2024,3,10.5,0,89.2
12174,2025,2,4.9,1,97.4
12175,2022,3,24.2,0,58.3
12175,2023,1,7.1,1,71.0
12175,2024,0,12.5,0,90.8
12175,2025,3,2.2,1,73.5
12176,2022,2,24.9,0,33.2
12176,2023,3,14.6,0,74.8
12176,2024,0,18.3,0,92.1
12176,2025,1,11.8,0,85.9
12177,2022,2,21.1,1,77.5
12177,2023,2,14.2,0,37.8
12177,2024,1,10.9,1,80.2
12177,2025,2,9.6,0,40.9
12178,2022,2,5.0,0,85.8
12178,2023,3,10.9,0,87.9
12178,2024,2,21.0,0,94.8
12178,2025,0,14.0,0,57.2
12179,2022,1,23.4,1,62.4
12179,2023,0,7.5,0,67.7
12179,2024,1,11.8,0,69.4
12179,2025,2,1.2,1,63.7
12180,2022,1,18.5,0,89.2
12180,2023,2,19.2,0,86.2
12180,2024,2,17.0,0,72.6
12180,2025,1,2.2,1,77.9
12181,2022,2,10.0,0,72.9
12181,2023,0,16.6,1,69.2
12181,2024,1,17.2,1,78.5
12181,2025,1,6.0,1,88.0
12182,2022,1,13.1,0,88.7
12182,2023,2,10.5,1,83.9
12182,2024,0,2.1,1,43.8
12182,2025,1,12.0,1,71.8
12183,2022,2,18.4,1,67.9
12183,2023,3,9.0,0,48.9
12183,2024,3,15.8,0,64.5
12183,2025,3,5.4,0,95.0
12184,2022,0,19.3,1,45.5
12184,2023,2,12.6,0,52.0
12184,2024,2,19.4,1,90.5
12184,2025,3,11.4,0,44.7
12185,2022,0,8.7,1,82.8
12185,2023,2,19.9,0,51.2
12185,2024,3,17.6,1,65.9
12185,2025,0,2.2,0,77.6
12186,2022,3,6.0,1,68.8
12186,2023,1,6.2,0,91.8
12186,2024,1,18.9,0,38.1
12186,2025,0,6.9,1,81.2
12187,2022,2,15.1,0,80.7
12187,2023,3,15.6,0,68.3
12187,2024,1,16.9,0,94.5
12187,2025,3,17.1,1,64.1
12188,2022,0,15.3,1,75.0
12188,2023,0,11.8,0,74.2
12188,2024,2,5.9,1,37.9
12188,2025,2,12.7,0,72.2
12189,2022,3,16.0,0,45.7
12189,2023,1,9.3,1,64.7
12189,2024,1,10.9,1,89.0
12189,2025,1,15.3,1,76.8
12190,2022,2,17.5,1,65.6
12190,2023,1,13.1,1,73.3
12190,2024,0,7.4,0,67.7
12190,2025,0,13.9,1,65.9
12191,2022,1,17.6,1,52.5
12191,2023,2,12.7,1,75.0
12191,2024,1,6.8,0,82.5
12191,2025,0,4.0,1,64.4
12192,2022,1,11.8,1,32.6
12192,2023,3,21.7,0,65.6
12192,2024,0,17.1,0,70.4
12192,2025,3,18.3,1,67.7
12193,2022,2,21.9,0,51.6
12193,2023,3,12.7,0,86.8
12193,2024,0,12.6,1,64.9
12193,2025,1,3.9,1,86.9
12194,2022,2,19.4,0,68.3
12194,2023,2,11.9,0,80.2
12194,2024,3,5.2,0,88.7
12194,2025,2,2.4,1,53.6
12195,2022,3,18.9,0,79.7
12195,2023,1,13.1,1,76.3
12195,2024,0,2.2,1,69.7
12195,2025,1,17.0,0,71.7
12196,2022,0,17.4,1,48.7
12196,2023,3,4.3,0,65.4
12196,2024,2,8.1,1,59.1
12196,2025,0,14.9,1,92.3
12197,2022,3,6.2,1,64.9
12197,2023,2,18.2,1,50.9
12197,2024,2,12.1,1,44.7
12197,2025,3,16.2,0,80.6
12198,2022,2,22.1,1,69.9
12198,2023,3,18.9,0,54.6
12198,2024,2,3.6,1,45.7
12198,2025,1,9.7,1,82.0
12199,2022,0,11.4,1,46.2
12199,2023,3,13.7,1,84.7
12199,2024,3,21.3,1,79.6
12199,2025,1,3.0,1,92.5
12200,2022,2,22.3,1,89.1
12200,2023,0,23.3,0,53.5
12200,2024,0,21.8,1,66.2
12200,2025,3,16.4,1,63.2
12201,2022,0,14.3,1,34.7
12201,2023,1,7.1,1,57.3
12201,2024,0,14.2,1,62.6
12201,2025,0,12.7,1,49.4
12202,2022,0,11.3,1,83.0
12202,2023,3,15.8,0,50.5
12202,2024,0,4.3,1,81.5
12202,2025,2,13.2,0,43.6
12203,2022,0,22.9,1,31.8
12203,2023,2,12.9,1,92.7
12203,2024,0,17.3,0,43.4
12203,2025,3,13.2,1,85.0
12204,2022,0,5.1,1,66.3
12204,2023,3,5.9,1,60.2
12204,2024,1,17.5,1,38.2
12204,2025,1,1.3,1,58.7
12205,2022,1,24.1,1,84.0
12205,2023,0,21.4,1,87.3
12205,2024,2,9.2,0,72.0
12205,2025,1,6.7,0,73.5
12206,2022,1,17.3,1,55.5
12206,2023,0,15.7,1,79.5
12206,2024,3,3.8,1,89.0
12206,2025,3,4.8,0,82.7
12207,2022,1,17.7,1,61.5
12207,2023,0,19.5,1,71.1
12207,2024,2,5.8,1,49.2
