Village_ID,Year,Irrigated_Area_Hectares,Crop_Yield_MT_per_Hec,Fertilizer_Usage_Tons,Tractor_Availability
11980,2023,379,3.91,22,13
11980,2024,488,4.17,38,4
11980,2025,284,2.26,56,6
11981,2022,422,1.77,78,2
11981,2023,110,4.61,20,2
11981,2024,784,2.15,72,6
11981,2025,707,4.0,60,9
11982,2022,377,3.74,69,3
11982,2023,238,1.84,56,4
11982,2024,777,4.04,13,11
11982,2025,798,3.21,16,9
11983,2022,185,2.32,96,9
11983,2023,330,3.65,40,11
11983,2024,550,4.3,90,13
11983,2025,237,3.67,83,5
11984,2022,630,4.11,95,9
11984,2023,437,1.72,39,5
11984,2024,255,4.02,38,5
11984,2025,706,2.46,90,7
11985,2022,116,2.36,52,6
11985,2023,360,3.37,94,10
11985,2024,259,2.62,31,11
11985,2025,408,2.45,57,7
11986,2022,180,4.16,57,10
11986,2023,796,4.37,66,2
11986,2024,312,1.91,31,14
11986,2025,526,3.45,36,9
11987,2022,441,2.11,96,6
11987,2023,458,4.24,72,9
11987,2024,778,3.19,13,1
11987,2025,305,3.39,99,2
11988,2022,435,3.38,90,7
11988,2023,360,1.82,12,12
11988,2024,342,2.18,90,2
11988,2025,681,3.45,49,6
11989,2022,494,4.4,92,2
11989,2023,436,4.18,91,14
11989,2024,378,4.47,37,10
11989,2025,348,2.36,24,5
11990,2022,129,4.38,60,6
11990,2023,230,3.84,35,7
11990,2024,623,2.78,44,13
11990,2025,559,4.54,89,1
11991,2022,494,3.74,24,2
11991,2023,627,3.86,14,2
11991,2024,512,4.0,55,1
11991,2025,216,4.35,33,3
11992,2022,248,4.35,11,12
11992,2023,208,2.06,68,6
11992,2024,335,4.8,45,12
11992,2025,526,4.57,54,11
11993,2022,616,2.82,85,9
11993,2023,279,2.12,46,3
11993,2024,495,3.16,66,12
11993,2025,100,4.29,94,3
11994,2022,107,3.31,21,2
11994,2023,243,2.49,44,13
11994,2024,754,3.02,31,2
11994,2025,374,4.81,81,7
11995,2022,764,3.91,36,4
11995,2023,386,2.02,16,6
11995,2024,589,3.44,12,8
11995,2025,741,4.74,13,14
11996,2022,732,1.6,97,14
11996,2023,670,1.78,17,5
11996,2024,130,3.95,54,13
11996,2025,551,3.68,86,3
11997,2022,343,1.64,82,2
11997,2023,239,4.64,29,6
11997,2024,500,3.54,93,11
11997,2025,640,3.43,14,12
11998,2022,263,2.84,55,8
11998,2023,203,3.75,78,13
11998,2024,162,3.18,44,11
11998,2025,114,3.93,74,13
11999,2022,593,2.97,24,10
11999,2023,278,3.48,26,14
11999,2024,622,4.22,85,4
11999,2025,540,4.4,55,2
12000,2022,624,4.05,70,3
12000,2023,587,2.26,52,3
12000,2024,410,1.98,88,9
12000,2025,674,4.46,87,10
12001,2022,229,1.63,31,4
12001,2023,565,2.29,18,6
12001,2024,601,3.38,56,13
12001,2025,362,4.52,94,9
12002,2022,270,4.19,12,12
12002,2023,505,3.53,61,14
12002,2024,124,4.7,40,10
12002,2025,548,4.14,22,8
12003,2022,259,3.08,11,13
12003,2023,316,2.05,87,12
12003,2024,787,3.09,16,9
12003,2025,589,4.42,38,6
12004,2022,379,2.35,13,14
12004,2023,180,3.38,13,13
12004,2024,224,4.75,97,2
12004,2025,269,2.47,30,5
12005,2022,681,1.8,54,10
12005,2023,689,4.04,37,3
12005,2024,189,1.87,17,3
12005,2025,479,3.88,51,10
12006,2022,210,2.51,26,12
12006,2023,263,3.82,18,1
12006,2024,514,2.16,70,11
12006,2025,739,2.94,93,4
12007,2022,254,1.55,78,13
12007,2023,293,2.36,50,7
12007,2024,575,3.25,38,3
12007,2025,784,2.48,85,7
12008,2022,120,3.3,63,6
12008,2023,208,2.0,41,14
12008,2024,498,4.04,74,12
12008,2025,228,4.71,52,1
12009,2022,608,2.66,78,14
12009,2023,379,3.23,85,5
12009,2024,526,3.27,89,11
12009,2025,126,4.31,25,6
12010,2022,443,4.48,30,11
12010,2023,500,3.86,42,9
12010,2024,703,2.44,35,10
12010,2025,394,4.04,12,6
12011,2022,666,3.35,32,11
12011,2023,295,2.28,98,8
12011,2024,255,2.52,63,2
12011,2025,539,3.91,93,1
12012,2022,200,3.92,56,14
12012,2023,599,3.94,45,1
12012,2024,384,3.62,44,14
12012,2025,168,4.76,52,7
12013,2022,485,3.69,42,8
12013,2023,551,3.28,14,8
12013,2024,237,4.25,13,12
12013,2025,347,2.82,67,3
12014,2022,202,2.29,61,5
12014,2023,719,4.56,81,7
12014,2024,609,4.65,84,14
12014,2025,474,4.59,59,13
12015,2022,254,2.14,36,14
12015,2023,186,3.41,19,9
12015,2024,581,3.41,71,5
12015,2025,308,2.56,29,13
12016,2022,277,2.84,41,14
12016,2023,685,3.05,57,13
12016,2024,357,2.52,58,4
12016,2025,372,4.81,91,4
12017,2022,123,2.98,35,6
12017,2023,682,3.22,44,9
12017,2024,694,3.6,37,14
12017,2025,499,4.61,74,13
12018,2022,452,3.1,35,1
12018,2023,400,3.27,67,1
12018,2024,109,2.52,15,1
12018,2025,142,3.76,59,4
12019,2022,150,2.64,58,4
12019,2023,206,3.59,67,11
12019,2024,334,2.7,55,8
12019,2025,589,4.1,98,14
12020,2022,774,3.36,90,5
12020,2023,574,3.07,99,14
12020,2024,680,2.09,30,10
12020,2025,391,3.83,34,4
12021,2022,580,4.08,72,8
12021,2023,559,2.16,92,7
12021,2024,524,2.05,75,14
12021,2025,428,2.07,44,6
12022,2022,284,1.6,89,2
12022,2023,605,4.18,89,5
12022,2024,727,3.98,42,13
12022,2025,577,2.56,59,12
12023,2022,113,4.25,33,2
12023,2023,192,2.06,32,6
12023,2024,279,2.92,90,9
12023,2025,665,3.31,46,9
12024,2022,404,1.73,72,6
12024,2023,574,2.69,65,4
12024,2024,641,2.11,72,10
12024,2025,623,4.32,28,12
12025,2022,210,1.64,30,9
12025,2023,514,1.7,48,5
12025,2024,520,4.0,92,8
12025,2025,510,4.29,81,12
12026,2022,723,2.99,35,9
12026,2023,780,2.6,60,5
12026,2024,715,2.51,69,6
12026,2025,622,2.3,91,4
12027,2022,428,2.95,87,12
12027,2023,371,3.12,91,1
12027,2024,113,3.17,15,1
12027,2025,274,4.28,16,5
12028,2022,257,1.8,69,3
12028,2023,721,3.66,70,7
12028,2024,763,3.0,14,13
12028,2025,333,2.67,17,4
12029,2022,240,3.54,42,4
12029,2023,580,2.24,66,4
12029,2024,218,2.49,21,6
12029,2025,481,4.95,46,9
12030,2022,620,4.17,24,12
12030,2023,788,3.74,26,12
12030,2024,509,2.75,46,13
12030,2025,148,3.56,60,9
12031,2022,469,1.88,38,13
12031,2023,432,2.65,12,11
12031,2024,248,2.0,84,5
12031,2025,256,3.78,35,13
12032,2022,703,4.07,54,11
12032,2023,251,4.08,15,13
12032,2024,560,4.37,97,8
12032,2025,475,2.47,63,4
12033,2022,781,3.45,97,12
12033,2023,695,4.52,28,8
12033,2024,524,4.15,22,10
12033,2025,147,1.96,66,9
12034,2022,434,4.15,82,12
12034,2023,688,3.77,92,8
12034,2024,654,2.17,94,8
12034,2025,568,2.89,66,14
12035,2022,674,1.85,55,9
12035,2023,344,3.84,21,13
12035,2024,731,1.81,38,10
12035,2025,361,3.34,74,14
12036,2022,349,4.5,58,8
12036,2023,596,4.2,13,4
12036,2024,151,3.56,86,14
12036,2025,588,4.03,96,5
12037,2022,241,3.31,37,10
12037,2023,471,4.08,59,6
12037,2024,350,4.46,21,5
12037,2025,413,4.25,92,9
12038,2022,324,2.05,27,13
12038,2023,764,2.77,15,13
12038,2024,155,4.15,77,13
12038,2025,438,4.42,85,2
12039,2022,620,3.39,32,6
12039,2023,599,3.79,37,13
12039,2024,583,2.32,84,10
12039,2025,263,3.07,49,2
12040,2022,540,3.1,57,11
12040,2023,232,4.6,43,8
12040,2024,180,4.2,94,8
12040,2025,449,2.53,71,5
12041,2022,746,2.56,67,12
12041,2023,233,2.3,43,10
12041,2024,151,2.26,66,8
12041,2025,593,2.31,38,5
12042,2022,301,4.4,99,4
12042,2023,717,4.37,86,9
12042,2024,607,3.25,61,8
12042,2025,113,3.6,92,4
12043,2022,484,4.02,17,2
12043,2023,300,3.6,25,2
12043,2024,264,4.0,39,2
12043,2025,660,4.32,96,14
12044,2022,232,2.95,93,11
12044,2023,681,4.57,90,12
12044,2024,218,3.69,35,14
12044,2025,750,3.85,66,13
12045,2022,792,1.92,48,13
12045,2023,585,4.61,42,10
12045,2024,282,2.01,87,12
12045,2025,557,4.91,40,8
12046,2022,434,4.23,89,6
12046,2023,661,4.22,30,1
12046,2024,792,3.82,59,12
12046,2025,736,3.78,92,13
12047,2022,330,4.49,15,10
12047,2023,410,4.57,69,4
12047,2024,102,4.24,96,3
12047,2025,784,2.21,99,10
12048,2022,180,2.62,82,11
12048,2023,374,4.25,22,14
12048,2024,487,3.91,67,7
12048,2025,444,2.32,53,10
12049,2022,318,2.54,88,5
12049,2023,751,1.71,41,1
12049,2024,162,4.48,68,12
12049,2025,539,4.19,90,6
12050,2022,126,2.81,54,4
12050,2023,480,3.93,64,10
12050,2024,763,4.6,58,6
12050,2025,347,2.79,70,7
12051,2022,253,2.36,49,9
12051,2023,309,3.1,91,1
12051,2024,121,3.92,43,6
12051,2025,681,4.93,98,13
12052,2022,118,1.99,21,11
12052,2023,608,2.68,24,8
12052,2024,712,2.89,97,4
12052,2025,773,4.13,18,10
12053,2022,750,4.16,29,9
12053,2023,699,2.2,98,4
12053,2024,528,3.94,97,4
12053,2025,136,4.68,58,12
12054,2022,506,1.86,99,14
12054,2023,523,3.56,23,9
12054,2024,782,2.41,14,13
12054,2025,437,3.27,57,4
12055,2022,370,1.88,66,9
12055,2023,751,3.7,69,1
12055,2024,679,3.0,81,8
12055,2025,679,3.65,90,2
12056,2022,780,3.07,52,8
12056,2023,716,3.73,95,5
12056,2024,561,4.49,91,13
12056,2025,414,2.79,73,13
12057,2022,157,3.29,11,14
12057,2023,475,3.37,10,1
12057,2024,798,2.75,73,1
12057,2025,555,3.45,81,13
12058,2022,506,1.62,94,6
12058,2023,484,2.93,33,1
12058,2024,155,2.61,11,13
12058,2025,558,4.54,68,2
12059,2022,574,2.57,43,11
12059,2023,615,2.23,65,14
12059,2024,116,3.39,85,3
12059,2025,532,4.38,14,11
12060,2022,336,2.56,64,11
12060,2023,406,4.19,45,2
12060,2024,532,2.78,81,9
12060,2025,123,4.16,64,10
12061,2022,399,1.85,19,12
12061,2023,727,1.84,94,6
12061,2024,337,4.01,55,9
12061,2025,780,3.06,61,5
12062,2022,591,2.68,71,4
12062,2023,387,3.37,13,12
12062,2024,514,4.76,65,14
12062,2025,499,2.46,20,2
12063,2022,515,2.4,95,4
12063,2023,582,3.6,59,8
12063,2024,350,3.9,70,2
12063,2025,776,4.07,32,12
12064,2022,499,3.29,39,8
12064,2023,240,3.41,98,2
12064,2024,477,2.24,97,1
12064,2025,219,4.45,34,4
12065,2022,437,1.53,39,7
12065,2023,549,2.9,48,2
12065,2024,260,2.45,89,11
12065,2025,204,2.26,83,3
12066,2022,191,2.46,20,12
12066,2023,584,3.62,82,6
12066,2024,518,3.29,45,2
12066,2025,520,4.57,92,9
12067,2022,651,3.3,61,6
12067,2023,153,2.41,14,6
12067,2024,700,3.35,85,12
12067,2025,746,2.63,83,8
12068,2022,613,2.04,23,1
12068,2023,196,4.52,29,10
12068,2024,667,3.2,29,3
12068,2025,735,3.9,53,2
12069,2022,284,4.12,34,14
12069,2023,532,2.62,50,1
12069,2024,570,4.17,78,11
12069,2025,224,4.32,11,12
12070,2022,433,3.97,21,11
12070,2023,363,2.22,37,6
12070,2024,290,4.69,53,14
12070,2025,320,2.77,22,4
12071,2022,298,3.83,94,6
12071,2023,443,2.14,52,8
12071,2024,273,4.57,64,7
12071,2025,316,3.23,17,12
12072,2022,305,3.51,73,3
12072,2023,678,4.2,21,3
12072,2024,472,2.65,50,6
12072,2025,273,3.12,53,1
12073,2022,177,2.44,20,3
12073,2023,422,2.5,28,8
12073,2024,653,3.33,69,13
12073,2025,675,3.59,81,3
12074,2022,483,1.73,36,1
12074,2023,536,3.67,80,13
12074,2024,298,3.06,94,13
12074,2025,701,4.62,36,10
12075,2022,106,4.16,23,13
12075,2023,362,3.81,33,14
12075,2024,733,4.36,73,12
12075,2025,775,4.72,33,9
12076,2022,727,3.23,11,2
12076,2023,624,4.57,61,7
12076,2024,119,4.67,21,8
12076,2025,353,2.28,74,3
12077,2022,697,3.07,69,13
12077,2023,279,1.99,67,14
12077,2024,452,3.85,94,7
12077,2025,672,4.25,51,10
12078,2022,314,4.15,10,4
12078,2023,457,3.6,31,2
12078,2024,701,3.16,81,4
12078,2025,707,2.42,22,8
12079,2022,672,1.88,87,2
12079,2023,667,3.11,74,6
12079,2024,319,4.3,47,10
12079,2025,705,4.2,73,3
12080,2022,651,4.14,85,14
12080,2023,436,4.08,61,3
12080,2024,418,2.42,89,6
12080,2025,565,2.55,97,14
12081,2022,253,2.87,93,3
12081,2023,450,2.22,41,14
12081,2024,161,2.36,36,2
12081,2025,559,2.75,70,13
12082,2022,339,1.57,95,2
12082,2023,289,3.36,71,3
12082,2024,245,2.99,12,2
12082,2025,621,2.66,90,13
12083,2022,391,1.9,87,6
12083,2023,741,3.02,93,4
12083,2024,159,3.61,40,1
12083,2025,572,4.87,73,3
12084,2022,786,2.26,51,10
12084,2023,172,1.73,67,13
12084,2024,338,4.01,52,11
12084,2025,515,2.66,41,14
12085,2022,278,2.95,39,3
12085,2023,166,4.07,92,4
12085,2024,692,1.91,70,6
12085,2025,176,2.37,37,1
12086,2022,347,1.79,54,2
12086,2023,167,2.35,19,10
12086,2024,667,2.32,25,3
12086,2025,198,2.9,40,5
12087,2022,687,3.74,19,11
12087,2023,677,1.78,83,12
12087,2024,644,2.02,21,7
12087,2025,641,3.64,37,1
12088,2022,637,3.06,27,12
12088,2023,423,3.07,61,13
12088,2024,222,3.35,37,2
12088,2025,132,4.18,37,13
12089,2022,754,3.23,73,4
12089,2023,244,3.02,23,10
12089,2024,616,2.05,17,1
12089,2025,772,4.87,12,11
12090,2022,409,2.22,83,1
12090,2023,243,4.26,18,11
12090,2024,763,2.94,56,9
12090,2025,616,4.0,72,6
12091,2022,294,2.86,49,2
12091,2023,582,2.71,86,10
12091,2024,736,3.64,95,7
12091,2025,574,3.56,33,10
12092,2022,687,2.2,80,14
12092,2023,268,2.66,22,6
12092,2024,282,1.9,15,11
12092,2025,212,2.53,83,6
12093,2022,375,2.51,60,8
12093,2023,575,4.57,69,10
12093,2024,277,3.38,84,13
12093,2025,736,4.05,38,3
12094,2022,390,3.52,25,10
12094,2023,533,4.59,93,2
12094,2024,562,3.47,73,14
12094,2025,516,3.71,94,9
12095,2022,237,2.4,64,5
12095,2023,588,3.53,38,13
12095,2024,267,4.07,87,6
12095,2025,233,2.26,64,11
12096,2022,260,2.94,69,7
12096,2023,476,2.92,50,13
12096,2024,429,2.14,89,2
12096,2025,494,2.97,18,11
12097,2022,271,3.11,15,6
12097,2023,569,3.6,38,12
12097,2024,521,2.67,27,1
12097,2025,355,3.38,33,9
12098,2022,779,3.7,60,12
12098,2023,219,2.92,26,6
12098,2024,118,4.62,30,11
12098,2025,346,2.04,92,7
12099,2022,304,2.28,71,12
12099,2023,519,2.05,96,5
12099,2024,166,3.42,84,2
12099,2025,441,2.48,99,4
12100,2022,444,3.73,63,12
12100,2023,796,4.41,20,5
12100,2024,486,2.42,52,11
12100,2025,441,4.67,95,10
12101,2022,207,3.4,92,2
12101,2023,776,2.24,17,9
12101,2024,732,4.01,32,2
12101,2025,501,2.22,62,2
12102,2022,695,3.58,96,2
12102,2023,401,4.23,49,2
12102,2024,206,4.65,18,5
12102,2025,734,2.11,33,14
12103,2022,684,1.69,85,7
12103,2023,576,4.44,85,1
12103,2024,436,4.17,11,14
12103,2025,559,4.27,79,12
12104,2022,412,3.73,13,9
12104,2023,253,3.8,70,11
12104,2024,708,3.64,86,14
12104,2025,448,4.39,73,6
12105,2022,693,1.6,45,12
12105,2023,628,3.87,50,1
12105,2024,399,3.55,47,1
12105,2025,791,4.67,91,9
12106,2022,633,4.31,24,9
12106,2023,335,2.37,57,1
12106,2024,310,4.17,39,14
12106,2025,385,4.82,72,1
12107,2022,522,2.3,34,5
12107,2023,593,4.2,13,5
12107,2024,518,3.56,27,7
12107,2025,444,3.13,54,4
12108,2022,622,3.97,93,10
12108,2023,418,4.26,94,1
12108,2024,441,2.65,74,6
12108,2025,478,4.33,82,10
12109,2022,645,1.65,74,13
12109,2023,732,2.9,36,3
12109,2024,794,2.01,88,7
12109,2025,689,2.83,97,14
12110,2022,734,4.35,69,1
12110,2023,307,3.85,68,14
12110,2024,285,4.07,34,4
12110,2025,116,2.35,43,10
12111,2022,389,3.24,59,12
12111,2023,353,2.82,64,9
12111,2024,710,4.0,19,10
12111,2025,545,2.42,67,14
12112,2022,555,2.35,98,6
12112,2023,246,4.35,12,2
12112,2024,213,2.31,95,6
12112,2025,196,3.85,97,9
12113,2022,481,2.45,65,11
12113,2023,475,1.9,36,1
12113,2024,605,2.47,99,12
12113,2025,421,4.56,25,5
12114,2022,427,4.23,47,13
12114,2023,448,2.91,62,8
12114,2024,269,3.66,77,13
12114,2025,406,3.51,32,7
12115,2022,298,2.34,92,10
12115,2023,276,2.68,65,2
12115,2024,223,3.38,88,8
12115,2025,256,4.04,97,9
12116,2022,706,2.55,84,10
12116,2023,385,3.75,62,14
12116,2024,710,4.68,83,8
12116,2025,334,2.02,81,12
12117,2022,393,1.99,76,6
12117,2023,117,4.4,28,9
12117,2024,273,2.01,13,8
12117,2025,502,4.25,38,4
12118,2022,480,3.37,54,13
12118,2023,219,1.79,30,12
12118,2024,195,1.8,63,6
12118,2025,130,3.46,82,5
12119,2022,196,1.85,61,10
12119,2023,569,4.27,27,9
12119,2024,145,3.24,92,11
12119,2025,335,2.65,26,4
12120,2022,660,2.0,53,1
12120,2023,436,4.16,33,14
12120,2024,773,3.96,15,11
12120,2025,384,4.1,36,9
12121,2022,233,1.76,56,11
12121,2023,794,3.52,55,9
12121,2024,638,4.41,44,7
12121,2025,751,4.25,66,5
12122,2022,359,1.85,21,11
12122,2023,602,4.5,38,7
12122,2024,691,2.01,66,9
12122,2025,279,3.62,79,3
12123,2022,366,4.34,64,5
12123,2023,663,4.12,46,3
12123,2024,183,3.84,80,8
12123,2025,509,4.52,79,11
12124,2022,255,3.52,62,1
12124,2023,589,1.81,92,4
12124,2024,427,2.85,23,7
12124,2025,715,3.23,30,13
12125,2022,445,3.14,87,14
12125,2023,196,2.34,23,9
12125,2024,736,4.44,62,10
12125,2025,282,2.64,99,11
12126,2022,426,3.47,76,2
12126,2023,665,4.28,88,14
12126,2024,775,4.0,94,9
12126,2025,760,2.36,57,14
12127,2022,477,4.35,87,6
12127,2023,186,1.93,65,7
12127,2024,773,2.4,48,4
12127,2025,779,2.37,50,5
12128,2022,234,3.5,57,1
12128,2023,189,4.07,37,4
12128,2024,587,2.51,11,8
12128,2025,692,4.89,31,6
12129,2022,188,1.92,80,7
12129,2023,392,2.6,70,1
12129,2024,545,3.27,89,7
12129,2025,498,4.38,45,6
12130,2022,613,2.63,75,4
12130,2023,494,2.19,90,2
12130,2024,116,3.19,58,12
12130,2025,731,3.38,12,13
12131,2022,341,1.55,32,2
12131,2023,785,1.71,68,7
12131,2024,643,2.63,37,3
12131,2025,103,4.17,81,2
12132,2022,380,2.6,42,10
12132,2023,632,2.28,77,3
12132,2024,570,2.14,80,10
12132,2025,337,2.79,20,2
12133,2022,704,2.94,17,14
12133,2023,577,1.93,29,11
12133,2024,188,1.84,71,14
12133,2025,212,2.33,52,3
12134,2022,709,3.71,84,5
12134,2023,241,3.05,95,10
12134,2024,761,3.14,79,10
12134,2025,659,2.01,16,10
12135,2022,150,3.63,19,5
12135,2023,307,2.26,49,14
12135,2024,622,2.07,13,7
12135,2025,607,4.48,82,10
12136,2022,369,2.96,28,11
12136,2023,362,3.9,47,3
12136,2024,285,4.27,31,11
12136,2025,320,4.84,10,3
12137,2022,180,3.37,62,7
12137,2023,508,1.85,30,14
12137,2024,781,3.47,16,6
12137,2025,185,3.48,16,6
12138,2022,655,1.67,95,4
12138,2023,203,2.57,86,11
12138,2024,383,3.04,32,13
12138,2025,559,2.43,69,14
12139,2022,799,1.53,95,14
12139,2023,560,3.92,99,4
12139,2024,220,4.35,27,14
12139,2025,760,2.64,80,2
12140,2022,451,1.51,75,11
12140,2023,539,4.32,62,6
12140,2024,668,2.2,28,10
12140,2025,288,3.16,73,11
12141,2022,649,2.6,23,3
12141,2023,328,2.14,34,6
12141,2024,485,3.6,42,12
12141,2025,230,4.71,57,3
12142,2022,270,3.04,48,3
12142,2023,429,4.57,93,1
12142,2024,134,2.37,14,13
12142,2025,300,4.5,30,5
12143,2022,267,2.27,68,2
12143,2023,608,2.4,86,10
12143,2024,610,2.15,23,12
12143,2025,345,4.54,72,2
12144,2022,323,3.68,63,9
12144,2023,440,2.67,89,2
12144,2024,669,2.85,54,11
12144,2025,636,4.48,59,2
12145,2022,539,4.28,50,6
12145,2023,643,3.46,10,10
12145,2024,721,3.02,11,11
12145,2025,712,2.11,81,1
12146,2022,249,1.88,22,8
12146,2023,720,2.08,28,13
12146,2024,455,2.63,60,1
12146,2025,632,2.72,11,9
12147,2022,472,3.13,19,4
12147,2023,511,4.48,78,12
12147,2024,351,4.38,96,3
12147,2025,113,3.48,39,7
12148,2022,314,1.55,74,8
12148,2023,635,1.86,53,12
12148,2024,119,4.38,51,14
12148,2025,587,2.8,12,5
12149,2022,535,2.45,39,3
12149,2023,420,2.07,46,14
12149,2024,151,2.47,37,4
12149,2025,456,2.69,60,10
12150,2022,797,2.74,94,6
12150,2023,706,3.52,22,12
12150,2024,447,2.86,49,5
12150,2025,425,3.3,35,4
12151,2022,626,2.05,39,3
12151,2023,786,1.82,33,6
12151,2024,318,2.84,47,7
12151,2025,621,2.14,78,2
12152,2022,504,2.4,25,6
12152,2023,118,4.16,64,3
12152,2024,679,2.9,58,10
12152,2025,393,2.53,89,8
12153,2022,114,4.21,61,14
12153,2023,425,3.57,58,2
12153,2024,725,4.76,73,5
12153,2025,257,2.85,57,14
12154,2022,203,2.1,83,8
12154,2023,697,2.54,91,9
12154,2024,705,4.24,47,13
12154,2025,785,2.4,26,7
12155,2022,381,2.22,50,9
12155,2023,246,3.75,63,14
12155,2024,613,4.01,49,9
12155,2025,167,4.83,40,8
12156,2022,603,4.44,99,7
12156,2023,168,3.64,35,6
12156,2024,658,2.89,85,13
12156,2025,512,3.31,27,12
12157,2022,163,2.82,44,13
12157,2023,691,2.81,84,11
12157,2024,336,2.81,65,3
12157,2025,495,2.45,39,8
12158,2022,238,2.6,54,3
12158,2023,415,4.56,84,11
12158,2024,765,4.45,61,9
12158,2025,522,3.8,77,9
12159,2022,231,2.08,64,13
12159,2023,325,4.29,19,10
12159,2024,703,2.74,63,10
12159,2025,572,3.59,43,14
12160,2022,217,4.24,72,9
12160,2023,737,2.65,40,4
12160,2024,438,4.54,73,9
12160,2025,518,2.66,59,12
12161,2022,534,4.29,37,2
12161,2023,278,2.73,46,1
12161,2024,561,2.92,41,8
12161,2025,696,3.61,90,6
12162,2022,775,2.54,44,13
12162,2023,203,3.0,66,11
12162,2024,213,3.3,70,10
12162,2025,799,3.42,94,9
12163,2022,370,4.38,41,9
12163,2023,662,2.5,17,3
12163,2024,405,2.65,89,2
12163,2025,722,4.46,44,13
12164,2022,154,2.68,32,7
12164,2023,623,1.87,95,5
12164,2024,533,3.24,47,13
12164,2025,289,3.6,28,10
12165,2022,488,3.35,63,6
12165,2023,766,2.36,54,5
12165,2024,434,4.72,45,4
12165,2025,445,4.16,58,1
12166,2022,364,3.66,69,4
12166,2023,203,4.27,65,10
12166,2024,774,1.88,82,13
12166,2025,240,3.79,73,13
12167,2022,655,3.95,71,13
12167,2023,338,1.75,68,3
12167,2024,529,4.07,10,3
12167,2025,708,4.92,90,14
12168,2022,197,3.28,99,5
12168,2023,560,2.92,86,1
12168,2024,664,3.16,14,11
12168,2025,720,3.99,28,6
12169,2022,356,3.21,67,2
12169,2023,110,4.01,66,13
12169,2024,277,3.06,51,1
12169,2025,492,3.2,82,11
12170,2022,393,3.74,15,8
12170,2023,496,3.59,94,10
12170,2024,488,4.13,31,3
12170,2025,636,4.61,62,14
12171,2022,737,2.29,66,6
12171,2023,365,2.6,60,2
12171,2024,232,3.38,14,5
12171,2025,377,4.74,31,9
12172,2022,653,4.0,16,7
12172,2023,200,3.06,73,4
12172,2024,503,3.52,66,3
12172,2025,383,4.09,35,9
12173,2022,376,3.07,34,4
12173,2023,238,1.95,78,5
12173,2024,320,2.86,41,6
12173,2025,168,2.09,17,10
12174,2022,276,3.51,18,5
12174,2023,472,2.66,63,9
12174,2024,644,4.02,29,1
12174,2025,400,3.24,77,11
12175,2022,327,1.64,76,6
12175,2023,747,2.79,53,4
12175,2024,471,2.46,50,4
12175,2025,745,2.59,51,3
12176,2022,498,2.63,20,14
12176,2023,242,4.58,52,5
12176,2024,236,4.68,95,8
12176,2025,672,4.36,17,4
12177,2022,155,2.24,55,7
12177,2023,744,3.94,43,14
12177,2024,481,1.85,77,8
12177,2025,570,2.12,24,5
12178,2022,307,4.01,27,10
12178,2023,737,3.34,20,1
12178,2024,734,2.92,28,8
12178,2025,134,4.17,82,10
12179,2022,365,1.84,34,3
12179,2023,702,2.51,31,4
12179,2024,120,3.98,96,10
12179,2025,239,2.57,71,7
12180,2022,364,3.3,46,9
12180,2023,499,2.99,19,4
12180,2024,556,2.41,90,13
12180,2025,219,4.62,61,4
12181,2022,482,2.81,86,6
12181,2023,634,3.45,77,9
12181,2024,138,2.56,37,4
12181,2025,739,2.99,39,10
12182,2022,121,1.65,55,8
12182,2023,666,3.1,49,3
12182,2024,146,2.83,30,2
12182,2025,638,2.94,24,14
12183,2022,483,4.17,12,4
12183,2023,581,3.76,90,14
12183,2024,147,3.17,88,13
12183,2025,778,2.54,78,4
12184,2022,180,4.42,17,7
12184,2023,729,1.87,18,14
12184,2024,144,2.21,99,7
12184,2025,374,2.76,11,9
12185,2022,792,4.36,46,10
12185,2023,410,2.49,21,2
12185,2024,331,3.27,28,4
12185,2025,185,4.23,36,3
12186,2022,204,4.29,33,12
12186,2023,276,3.47,75,3
12186,2024,689,2.95,25,7
12186,2025,737,4.91,11,12
12187,2022,288,1.58,30,10
12187,2023,159,4.15,19,6
12187,2024,319,2.63,67,3
12187,2025,687,4.4,26,8
12188,2022,702,1.99,85,8
12188,2023,215,2.69,16,7
12188,2024,569,1.97,82,9
12188,2025,266,2.55,55,14
12189,2022,737,3.31,59,3
12189,2023,544,3.93,19,5
12189,2024,332,4.53,25,6
12189,2025,213,2.31,10,9
12190,2022,607,1.92,18,4
12190,2023,711,4.47,22,5
12190,2024,250,4.1,70,9
12190,2025,683,3.57,57,12
12191,2022,469,2.93,25,11
12191,2023,448,2.12,50,4
12191,2024,266,2.94,39,2
12191,2025,171,3.07,86,9
12192,2022,452,3.45,81,11
12192,2023,110,3.45,64,12
12192,2024,737,1.98,20,3
12192,2025,252,4.5,61,11
12193,2022,261,4.31,84,6
12193,2023,485,3.99,57,9
12193,2024,790,2.34,16,3
12193,2025,243,2.47,63,8
12194,2022,238,3.68,10,9
12194,2023,305,2.97,96,3
12194,2024,195,4.14,41,3
12194,2025,680,2.18,71,4
12195,2022,455,3.65,24,13
12195,2023,570,2.92,91,1
12195,2024,417,1.89,70,2
12195,2025,611,3.59,87,14
12196,2022,118,3.6,86,1
12196,2023,512,3.23,65,3
12196,2024,506,2.17,43,6
12196,2025,501,4.4,29,8
12197,2022,200,2.45,33,5
12197,2023,692,4.41,37,8
12197,2024,794,4.52,20,6
12197,2025,117,2.55,95,1
